no_wba,wba,diff
0.718181813749943,0.7345292443801628,0.016347430630219706
0.7207944243493551,0.731660712223114,0.010866287873758873
0.7106442600671352,0.7420119171918708,0.03136765712473555
0.7146569671088489,0.7386171345942901,0.023960167485441275
0.7224562963872122,0.7366857599338082,0.014229463546596044
0.7113300504300014,0.740867843781387,0.02953779335138562
0.7197860513694593,0.7371887576541059,0.017402706284646574
0.7234553481424503,0.7300883804368565,0.00663303229440626
0.7155971928262471,0.7390952980392054,0.023498105212958253
0.7151878094667666,0.7375651760761732,0.02237736660940659
0.7187262526196417,0.7316366135035027,0.012910360883860994
0.7194784097671587,0.7382627993429892,0.018784389575830507
0.7190782488187549,0.732121929515537,0.013043680696782078
0.7209454330812813,0.7377001300841586,0.01675469700287724
0.7145164694273286,0.7415055652985979,0.026989095871269297
0.7196775586032959,0.7409832411277131,0.021305682524417224
